// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:00 (0.02 sec)   *****
// Found 3 benchmarks:
//   MyBenchmark.UseEntity: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
//   MyBenchmark.UseEntityBufferedMessageFor: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
//   MyBenchmark.UseEntityBufferedMessageForeach: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
WorkloadActual   8: 524288 op, 562009600.00 ns, 1.0719 us/op
WorkloadActual   9: 524288 op, 625593900.00 ns, 1.1932 us/op
WorkloadActual  10: 524288 op, 588459300.00 ns, 1.1224 us/op
WorkloadActual  11: 524288 op, 612653200.00 ns, 1.1685 us/op
WorkloadActual  12: 524288 op, 582071000.00 ns, 1.1102 us/op
WorkloadActual  13: 524288 op, 561045000.00 ns, 1.0701 us/op
WorkloadActual  14: 524288 op, 637909200.00 ns, 1.2167 us/op
WorkloadActual  15: 524288 op, 566920700.00 ns, 1.0813 us/op

WorkloadResult   1: 524288 op, 609786900.00 ns, 1.1631 us/op
WorkloadResult   2: 524288 op, 573305600.00 ns, 1.0935 us/op
WorkloadResult   3: 524288 op, 576064600.00 ns, 1.0988 us/op
WorkloadResult   4: 524288 op, 577019300.00 ns, 1.1006 us/op
WorkloadResult   5: 524288 op, 630085400.00 ns, 1.2018 us/op
WorkloadResult   6: 524288 op, 550850500.00 ns, 1.0507 us/op
WorkloadResult   7: 524288 op, 609485200.00 ns, 1.1625 us/op
WorkloadResult   8: 524288 op, 560242500.00 ns, 1.0686 us/op
WorkloadResult   9: 524288 op, 623826800.00 ns, 1.1899 us/op
WorkloadResult  10: 524288 op, 586692200.00 ns, 1.1190 us/op
WorkloadResult  11: 524288 op, 610886100.00 ns, 1.1652 us/op
WorkloadResult  12: 524288 op, 580303900.00 ns, 1.1068 us/op
WorkloadResult  13: 524288 op, 559277900.00 ns, 1.0667 us/op
WorkloadResult  14: 524288 op, 636142100.00 ns, 1.2133 us/op
WorkloadResult  15: 524288 op, 565153600.00 ns, 1.0779 us/op
// GC:  0 0 0 1024 524288
// Threading:  0 0 524288


Mean = 1.144 μs, StdErr = 0.012 μs (1.07%), N = 30, StdDev = 0.067 μs
Min = 1.051 μs, Q1 = 1.095 μs, Median = 1.133 μs, Q3 = 1.199 μs, Max = 1.274 μs
IQR = 0.104 μs, LowerFence = 0.939 μs, UpperFence = 1.355 μs
ConfidenceInterval = [1.099 μs; 1.189 μs] (CI 99.9%), Margin = 0.045 μs (3.90% of Mean)
Skewness = 0.25, Kurtosis = 1.74, MValue = 2.67

// ** Remained 1 (33.3%) benchmark(s) to run. Estimated finish 2023-09-08 14:30 (0h 0m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: MyBenchmark.UseEntityBufferedMessageForeach: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
// *** Execute ***
// Launch: 1 / 2

// Benchmark Process Environment Information:
// Runtime=.NET 7.0.5 (7.0.523.17405), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT,AvxVnni,SERIALIZE VectorSize=256
// Job: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)

OverheadJitting  1: 1 op, 1400.00 ns, 1.4000 us/op
WorkloadJitting  1: 1 op, 6960900.00 ns, 6.9609 ms/op

OverheadJitting  2: 16 op, 600.00 ns, 37.5000 ns/op
WorkloadJitting  2: 16 op, 56900.00 ns, 3.5562 us/op

WorkloadPilot    1: 16 op, 54600.00 ns, 3.4125 us/op
WorkloadPilot    2: 32 op, 90000.00 ns, 2.8125 us/op
WorkloadPilot    3: 64 op, 165400.00 ns, 2.5844 us/op
WorkloadPilot    4: 128 op, 331500.00 ns, 2.5898 us/op
WorkloadPilot    5: 256 op, 638900.00 ns, 2.4957 us/op
WorkloadPilot    6: 512 op, 1241600.00 ns, 2.4250 us/op
WorkloadPilot    7: 1024 op, 2491100.00 ns, 2.4327 us/op
WorkloadPilot    8: 2048 op, 4813800.00 ns, 2.3505 us/op
WorkloadPilot    9: 4096 op, 9728900.00 ns, 2.3752 us/op
WorkloadPilot   10: 8192 op, 19715100.00 ns, 2.4066 us/op
WorkloadPilot   11: 16384 op, 39601200.00 ns, 2.4171 us/op
WorkloadPilot   12: 32768 op, 79125500.00 ns, 2.4147 us/op
WorkloadPilot   13: 65536 op, 110613300.00 ns, 1.6878 us/op
WorkloadPilot   14: 131072 op, 190646800.00 ns, 1.4545 us/op
WorkloadPilot   15: 262144 op, 382674000.00 ns, 1.4598 us/op
WorkloadPilot   16: 524288 op, 763664300.00 ns, 1.4566 us/op

OverheadWarmup   1: 524288 op, 1772400.00 ns, 3.3806 ns/op
OverheadWarmup   2: 524288 op, 1782400.00 ns, 3.3997 ns/op
OverheadWarmup   3: 524288 op, 1769600.00 ns, 3.3752 ns/op
OverheadWarmup   4: 524288 op, 1777100.00 ns, 3.3895 ns/op
OverheadWarmup   5: 524288 op, 1777800.00 ns, 3.3909 ns/op
OverheadWarmup   6: 524288 op, 1802000.00 ns, 3.4370 ns/op
OverheadWarmup   7: 524288 op, 1768300.00 ns, 3.3728 ns/op

OverheadActual   1: 524288 op, 1780100.00 ns, 3.3953 ns/op
OverheadActual   2: 524288 op, 1776900.00 ns, 3.3892 ns/op
OverheadActual   3: 524288 op, 1759000.00 ns, 3.3550 ns/op
OverheadActual   4: 524288 op, 1768300.00 ns, 3.3728 ns/op
OverheadActual   5: 524288 op, 1730200.00 ns, 3.3001 ns/op
OverheadActual   6: 524288 op, 1721500.00 ns, 3.2835 ns/op
OverheadActual   7: 524288 op, 1713900.00 ns, 3.2690 ns/op
OverheadActual   8: 524288 op, 1714000.00 ns, 3.2692 ns/op
OverheadActual   9: 524288 op, 1714000.00 ns, 3.2692 ns/op
OverheadActual  10: 524288 op, 1713600.00 ns, 3.2684 ns/op
OverheadActual  11: 524288 op, 1705000.00 ns, 3.2520 ns/op
OverheadActual  12: 524288 op, 1707800.00 ns, 3.2574 ns/op
OverheadActual  13: 524288 op, 1713700.00 ns, 3.2686 ns/op
OverheadActual  14: 524288 op, 1767300.00 ns, 3.3709 ns/op
OverheadActual  15: 524288 op, 1767200.00 ns, 3.3707 ns/op

WorkloadWarmup   1: 524288 op, 735115200.00 ns, 1.4021 us/op
WorkloadWarmup   2: 524288 op, 783359800.00 ns, 1.4941 us/op
WorkloadWarmup   3: 524288 op, 780926700.00 ns, 1.4895 us/op
WorkloadWarmup   4: 524288 op, 725494100.00 ns, 1.3838 us/op
WorkloadWarmup   5: 524288 op, 758328100.00 ns, 1.4464 us/op
WorkloadWarmup   6: 524288 op, 801614300.00 ns, 1.5290 us/op
WorkloadWarmup   7: 524288 op, 793705200.00 ns, 1.5139 us/op
WorkloadWarmup   8: 524288 op, 768497500.00 ns, 1.4658 us/op
WorkloadWarmup   9: 524288 op, 910411800.00 ns, 1.7365 us/op
WorkloadWarmup  10: 524288 op, 914473500.00 ns, 1.7442 us/op

WorkloadActual   1: 524288 op, 887604500.00 ns, 1.6930 us/op
WorkloadActual   2: 524288 op, 758525300.00 ns, 1.4468 us/op
WorkloadActual   3: 524288 op, 737407800.00 ns, 1.4065 us/op
WorkloadActual   4: 524288 op, 780194800.00 ns, 1.4881 us/op
WorkloadActual   5: 524288 op, 736294000.00 ns, 1.4044 us/op
WorkloadActual   6: 524288 op, 727886700.00 ns, 1.3883 us/op
WorkloadActual   7: 524288 op, 710912700.00 ns, 1.3560 us/op
WorkloadActual   8: 524288 op, 734826800.00 ns, 1.4016 us/op
WorkloadActual   9: 524288 op, 769519200.00 ns, 1.4677 us/op
WorkloadActual  10: 524288 op, 777879100.00 ns, 1.4837 us/op
WorkloadActual  11: 524288 op, 709149600.00 ns, 1.3526 us/op
WorkloadActual  12: 524288 op, 756740500.00 ns, 1.4434 us/op
WorkloadActual  13: 524288 op, 725800500.00 ns, 1.3844 us/op
WorkloadActual  14: 524288 op, 723894900.00 ns, 1.3807 us/op
WorkloadActual  15: 524288 op, 759490100.00 ns, 1.4486 us/op

WorkloadResult   1: 524288 op, 756803800.00 ns, 1.4435 us/op
WorkloadResult   2: 524288 op, 735686300.00 ns, 1.4032 us/op
WorkloadResult   3: 524288 op, 778473300.00 ns, 1.4848 us/op
WorkloadResult   4: 524288 op, 734572500.00 ns, 1.4011 us/op
WorkloadResult   5: 524288 op, 726165200.00 ns, 1.3851 us/op
WorkloadResult   6: 524288 op, 709191200.00 ns, 1.3527 us/op
WorkloadResult   7: 524288 op, 733105300.00 ns, 1.3983 us/op
WorkloadResult   8: 524288 op, 767797700.00 ns, 1.4645 us/op
WorkloadResult   9: 524288 op, 776157600.00 ns, 1.4804 us/op
WorkloadResult  10: 524288 op, 707428100.00 ns, 1.3493 us/op
WorkloadResult  11: 524288 op, 755019000.00 ns, 1.4401 us/op
WorkloadResult  12: 524288 op, 724079000.00 ns, 1.3811 us/op
WorkloadResult  13: 524288 op, 722173400.00 ns, 1.3774 us/op
WorkloadResult  14: 524288 op, 757768600.00 ns, 1.4453 us/op
// GC:  0 0 0 1024 524288
// Threading:  0 0 524288

// Launch: 2 / 2

// Benchmark Process Environment Information:
// Runtime=.NET 7.0.5 (7.0.523.17405), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT,AvxVnni,SERIALIZE VectorSize=256
// Job: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)

OverheadJitting  1: 1 op, 900.00 ns, 900.0000 ns/op
WorkloadJitting  1: 1 op, 8200.00 ns, 8.2000 us/op

OverheadJitting  2: 16 op, 500.00 ns, 31.2500 ns/op
WorkloadJitting  2: 16 op, 25000.00 ns, 1.5625 us/op

WorkloadPilot    1: 16 op, 24700.00 ns, 1.5437 us/op
WorkloadPilot    2: 32 op, 45900.00 ns, 1.4344 us/op
WorkloadPilot    3: 64 op, 88500.00 ns, 1.3828 us/op
WorkloadPilot    4: 128 op, 173300.00 ns, 1.3539 us/op
WorkloadPilot    5: 256 op, 342500.00 ns, 1.3379 us/op
WorkloadPilot    6: 512 op, 662100.00 ns, 1.2932 us/op
WorkloadPilot    7: 1024 op, 1314200.00 ns, 1.2834 us/op
WorkloadPilot    8: 2048 op, 2630500.00 ns, 1.2844 us/op
WorkloadPilot    9: 4096 op, 5471400.00 ns, 1.3358 us/op
WorkloadPilot   10: 8192 op, 12800500.00 ns, 1.5626 us/op
WorkloadPilot   11: 16384 op, 25659300.00 ns, 1.5661 us/op
WorkloadPilot   12: 32768 op, 49746000.00 ns, 1.5181 us/op
WorkloadPilot   13: 65536 op, 94335700.00 ns, 1.4394 us/op
WorkloadPilot   14: 131072 op, 182399800.00 ns, 1.3916 us/op
WorkloadPilot   15: 262144 op, 346021900.00 ns, 1.3200 us/op
WorkloadPilot   16: 524288 op, 786241700.00 ns, 1.4996 us/op

OverheadWarmup   1: 524288 op, 2116100.00 ns, 4.0361 ns/op
OverheadWarmup   2: 524288 op, 2010000.00 ns, 3.8338 ns/op
OverheadWarmup   3: 524288 op, 1943100.00 ns, 3.7062 ns/op
OverheadWarmup   4: 524288 op, 1939900.00 ns, 3.7001 ns/op
OverheadWarmup   5: 524288 op, 1950700.00 ns, 3.7207 ns/op
OverheadWarmup   6: 524288 op, 2023300.00 ns, 3.8591 ns/op
OverheadWarmup   7: 524288 op, 1950100.00 ns, 3.7195 ns/op
OverheadWarmup   8: 524288 op, 1884700.00 ns, 3.5948 ns/op
OverheadWarmup   9: 524288 op, 1893400.00 ns, 3.6114 ns/op
OverheadWarmup  10: 524288 op, 1967900.00 ns, 3.7535 ns/op

OverheadActual   1: 524288 op, 1895700.00 ns, 3.6158 ns/op
OverheadActual   2: 524288 op, 1885100.00 ns, 3.5955 ns/op
OverheadActual   3: 524288 op, 1936900.00 ns, 3.6943 ns/op
OverheadActual   4: 524288 op, 1897900.00 ns, 3.6200 ns/op
OverheadActual   5: 524288 op, 1885700.00 ns, 3.5967 ns/op
OverheadActual   6: 524288 op, 1875600.00 ns, 3.5774 ns/op
OverheadActual   7: 524288 op, 1977200.00 ns, 3.7712 ns/op
OverheadActual   8: 524288 op, 1885000.00 ns, 3.5954 ns/op
OverheadActual   9: 524288 op, 1884800.00 ns, 3.5950 ns/op
OverheadActual  10: 524288 op, 1884800.00 ns, 3.5950 ns/op
OverheadActual  11: 524288 op, 1895900.00 ns, 3.6161 ns/op
OverheadActual  12: 524288 op, 1884900.00 ns, 3.5952 ns/op
OverheadActual  13: 524288 op, 1884800.00 ns, 3.5950 ns/op
OverheadActual  14: 524288 op, 1885300.00 ns, 3.5959 ns/op
OverheadActual  15: 524288 op, 1959800.00 ns, 3.7380 ns/op

WorkloadWarmup   1: 524288 op, 716051900.00 ns, 1.3658 us/op
WorkloadWarmup   2: 524288 op, 708108000.00 ns, 1.3506 us/op
WorkloadWarmup   3: 524288 op, 793379400.00 ns, 1.5133 us/op
WorkloadWarmup   4: 524288 op, 784678900.00 ns, 1.4967 us/op
WorkloadWarmup   5: 524288 op, 742646900.00 ns, 1.4165 us/op
WorkloadWarmup   6: 524288 op, 727015300.00 ns, 1.3867 us/op
WorkloadWarmup   7: 524288 op, 727302900.00 ns, 1.3872 us/op
WorkloadWarmup   8: 524288 op, 723344000.00 ns, 1.3797 us/op
WorkloadWarmup   9: 524288 op, 745336600.00 ns, 1.4216 us/op
WorkloadWarmup  10: 524288 op, 753057400.00 ns, 1.4363 us/op

WorkloadActual   1: 524288 op, 752218500.00 ns, 1.4347 us/op
WorkloadActual   2: 524288 op, 713186300.00 ns, 1.3603 us/op
WorkloadActual   3: 524288 op, 751839300.00 ns, 1.4340 us/op
WorkloadActual   4: 524288 op, 708417700.00 ns, 1.3512 us/op
WorkloadActual   5: 524288 op, 729678200.00 ns, 1.3918 us/op
WorkloadActual   6: 524288 op, 676997900.00 ns, 1.2913 us/op
WorkloadActual   7: 524288 op, 754574200.00 ns, 1.4392 us/op
WorkloadActual   8: 524288 op, 764971500.00 ns, 1.4591 us/op
WorkloadActual   9: 524288 op, 819853500.00 ns, 1.5637 us/op
WorkloadActual  10: 524288 op, 754803200.00 ns, 1.4397 us/op
WorkloadActual  11: 524288 op, 716323800.00 ns, 1.3663 us/op
WorkloadActual  12: 524288 op, 717057000.00 ns, 1.3677 us/op
WorkloadActual  13: 524288 op, 725665600.00 ns, 1.3841 us/op
WorkloadActual  14: 524288 op, 691010300.00 ns, 1.3180 us/op
WorkloadActual  15: 524288 op, 724622100.00 ns, 1.3821 us/op

WorkloadResult   1: 524288 op, 750333200.00 ns, 1.4311 us/op
WorkloadResult   2: 524288 op, 711301000.00 ns, 1.3567 us/op
WorkloadResult   3: 524288 op, 749954000.00 ns, 1.4304 us/op
WorkloadResult   4: 524288 op, 706532400.00 ns, 1.3476 us/op
WorkloadResult   5: 524288 op, 727792900.00 ns, 1.3882 us/op
WorkloadResult   6: 524288 op, 675112600.00 ns, 1.2877 us/op
WorkloadResult   7: 524288 op, 752688900.00 ns, 1.4356 us/op
WorkloadResult   8: 524288 op, 763086200.00 ns, 1.4555 us/op
WorkloadResult   9: 524288 op, 752917900.00 ns, 1.4361 us/op
WorkloadResult  10: 524288 op, 714438500.00 ns, 1.3627 us/op
WorkloadResult  11: 524288 op, 715171700.00 ns, 1.3641 us/op
WorkloadResult  12: 524288 op, 723780300.00 ns, 1.3805 us/op
WorkloadResult  13: 524288 op, 689125000.00 ns, 1.3144 us/op
WorkloadResult  14: 524288 op, 722736800.00 ns, 1.3785 us/op
// GC:  0 0 0 1024 524288
// Threading:  0 0 524288


Mean = 1.399 μs, StdErr = 0.009 μs (0.66%), N = 28, StdDev = 0.049 μs
Min = 1.288 μs, Q1 = 1.364 μs, Median = 1.393 μs, Q3 = 1.437 μs, Max = 1.485 μs
IQR = 0.073 μs, LowerFence = 1.254 μs, UpperFence = 1.547 μs
ConfidenceInterval = [1.365 μs; 1.433 μs] (CI 99.9%), Margin = 0.034 μs (2.45% of Mean)
Skewness = -0.16, Kurtosis = 2.3, MValue = 3

// ** Remained 0 (0.0%) benchmark(s) to run. Estimated finish 2023-09-08 14:30 (0h 0m from now) **
Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\App.MyBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\App.MyBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\App.MyBenchmark-report.html

// * Detailed results *
MyBenchmark.UseEntity: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
Runtime = ; GC = 
Mean = 177.932 ns, StdErr = 0.956 ns (0.54%), N = 29, StdDev = 5.147 ns
Min = 169.897 ns, Q1 = 174.282 ns, Median = 177.557 ns, Q3 = 181.164 ns, Max = 193.626 ns
IQR = 6.883 ns, LowerFence = 163.958 ns, UpperFence = 191.488 ns
ConfidenceInterval = [174.420 ns; 181.443 ns] (CI 99.9%), Margin = 3.512 ns (1.97% of Mean)
Skewness = 0.89, Kurtosis = 3.8, MValue = 2
-------------------- Histogram --------------------
[167.698 ns ; 171.348 ns) | @
[171.348 ns ; 175.746 ns) | @@@@@@@@@@@@
[175.746 ns ; 181.260 ns) | @@@@@@@@@
[181.260 ns ; 185.746 ns) | @@@@@@
[185.746 ns ; 191.427 ns) | 
[191.427 ns ; 195.825 ns) | @
---------------------------------------------------

MyBenchmark.UseEntityBufferedMessageFor: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
Runtime = ; GC = 
Mean = 1.144 μs, StdErr = 0.012 μs (1.07%), N = 30, StdDev = 0.067 μs
Min = 1.051 μs, Q1 = 1.095 μs, Median = 1.133 μs, Q3 = 1.199 μs, Max = 1.274 μs
IQR = 0.104 μs, LowerFence = 0.939 μs, UpperFence = 1.355 μs
ConfidenceInterval = [1.099 μs; 1.189 μs] (CI 99.9%), Margin = 0.045 μs (3.90% of Mean)
Skewness = 0.25, Kurtosis = 1.74, MValue = 2.67
-------------------- Histogram --------------------
[1.051 μs ; 1.107 μs) | @@@@@@@@@@@@
[1.107 μs ; 1.160 μs) | @@@@
[1.160 μs ; 1.216 μs) | @@@@@@@@
[1.216 μs ; 1.275 μs) | @@@@@@
---------------------------------------------------

MyBenchmark.UseEntityBufferedMessageForeach: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
Runtime = ; GC = 
Mean = 1.399 μs, StdErr = 0.009 μs (0.66%), N = 28, StdDev = 0.049 μs
Min = 1.288 μs, Q1 = 1.364 μs, Median = 1.393 μs, Q3 = 1.437 μs, Max = 1.485 μs
IQR = 0.073 μs, LowerFence = 1.254 μs, UpperFence = 1.547 μs
ConfidenceInterval = [1.365 μs; 1.433 μs] (CI 99.9%), Margin = 0.034 μs (2.45% of Mean)
Skewness = -0.16, Kurtosis = 2.3, MValue = 3
-------------------- Histogram --------------------
[1.280 μs ; 1.322 μs) | @@
[1.322 μs ; 1.389 μs) | @@@@@@@@@@@@
[1.389 μs ; 1.426 μs) | @@@
[1.426 μs ; 1.469 μs) | @@@@@@@@@
[1.469 μs ; 1.506 μs) | @@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.13.5, OS=Windows 11 (10.0.22621.2134/22H2/2022Update/SunValley2)
12th Gen Intel Core i7-1260P, 1 CPU, 16 logical and 12 physical cores
.NET SDK=7.0.302
  [Host] : .NET 7.0.5 (7.0.523.17405), X64 RyuJIT AVX2

Job=MediumRun  Toolchain=InProcessNoEmitToolchain  IterationCount=15  
LaunchCount=2  WarmupCount=10  

|                          Method |       Mean |    Error |   StdDev | Allocated |
|-------------------------------- |-----------:|---------:|---------:|----------:|
|                       UseEntity |   177.9 ns |  3.51 ns |  5.15 ns |         - |
|     UseEntityBufferedMessageFor | 1,144.1 ns | 44.61 ns | 66.78 ns |         - |
| UseEntityBufferedMessageForeach | 1,399.1 ns | 34.22 ns | 49.08 ns |         - |

// * Warnings *
MultimodalDistribution
  MyBenchmark.UseEntityBufferedMessageForeach: MediumRun -> It seems that the distribution can have several modes (mValue = 3)

// * Hints *
Outliers
  MyBenchmark.UseEntity: MediumRun                       -> 1 outlier  was  removed (197.23 ns)
  MyBenchmark.UseEntityBufferedMessageForeach: MediumRun -> 2 outliers were removed (1.56 μs, 1.69 μs)

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 ns      : 1 Nanosecond (0.000000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
Run time: 00:02:02 (122.17 sec), executed benchmarks: 3

Global total time: 00:02:02 (122.74 sec), executed benchmarks: 3
// * Artifacts cleanup *
